close,high,low,open,timestamp,volume
328.27,332,316.64,319.85,1419552000,6406.26442873
316.47,329.31,311.63,329.31,1419638400,8687.53555717
317.64,319.56,311.22,316.48,1419724800,4121.07585359
313.01,320.14,310.26,317.64,1419811200,6929.62620397
311.07,316.77,310,313.36,1419897600,8885.65978227
321,321,310.69,311.1,1419984000,6338.20111979
313.81,321,312.6,321,1420070400,3087.43655395
315.42,317.01,311.96,313.82,1420156800,3468.28137523
282,316.58,280,315.42,1420243200,21752.71914628
264,289.39,255,280,1420329600,41441.27855287
276.8,280,264.07,264.55,1420416000,9528.27100203
276.8,276.8,276.8,276.8,1420502400,0.00000000
276.8,276.8,276.8,276.8,1420588800,0.00000000
276.8,276.8,276.8,276.8,1420675200,0.00000000
293.97,305,272.45,272.45,1420761600,9914.24959431
275.59,295,271.03,293.89,1420848000,29448.77784520
266.39,280.94,262.08,275.6,1420934400,12758.94904418
267.42,272.43,263.54,266.34,1421020800,10478.25021362
227,268.15,216,267.1,1421107200,60556.16271657
171.41,230.89,152.4,227.01,1421193600,124188.88508262
210.98,233.9,168.5,172,1421280000,83488.41618527
208.03,223.15,198.04,210.69,1421366400,34723.34835252
199.69,212.84,192.17,208.02,1421452800,19121.88947943
211.85,222,195.02,199.69,1421539200,18205.18036191
216.34,220.94,207.7,211.8,1421625600,13037.39910942
210.65,216.81,201.98,216.01,1421712000,14129.24018574
227.16,228.9,205,211.94,1421798400,23160.65691071
234.08,239,226.01,227.75,1421884800,25405.32961321
233.64,240,225.55,234.08,1421971200,15268.26848621
249.19,249.99,230.03,233.42,1422057600,13793.77647935
255.31,257,241.33,249.33,1422144000,28760.92842785
274.8,309.9,254.67,254.67,1422230400,55829.61359418
263.98,278.51,243.1,274.76,1422316800,21159.82627628
236.07,266.45,225.91,263.97,1422403200,28092.33473262
235.79,242.18,220,236.07,1422489600,26012.16941088
228.98,244.98,225.52,235.12,1422576000,20614.83694356
216.9,234.8,215.75,228.96,1422662400,19208.27905286
226.93,233,208.48,218.04,1422748800,18408.25262142
238.47,241.98,221.79,226.93,1422835200,15612.79489965
227.99,244.39,223.79,238.38,1422921600,17499.53324051
227,231,220.02,227.94,1423008000,14983.46398269
216.81,229,210.43,226.93,1423094400,12982.78595784
223.37,225.86,210.59,216.46,1423180800,10951.78709403
228.3,231.14,221.77,223.44,1423267200,9663.67430958
223.88,232.89,217.28,228.78,1423353600,13775.00949471
220.9,225.99,215,223.92,1423440000,19473.95664749
220.42,222,215,220.91,1423526400,6882.64684416
219.55,223.43,217.99,220.42,1423612800,10676.29307650
223,223.09,218.01,219.57,1423699200,6964.60636718
237,242.35,221.37,223.02,1423785600,21412.45902435
256.99,259.31,236.9,237,1423872000,19824.75305470
235.63,267.92,227.75,256.81,1423958400,29173.27099242
234.7,241.23,229.2,235.61,1424044800,12394.82940626
244.7,248.78,232.01,234.69,1424131200,13121.54112887
237.37,247,232.01,244.6,1424217600,12821.91161908
240.59,245.01,235.59,237.37,1424304000,8704.33972786
245.48,249.32,239.41,240.61,1424390400,9342.68925514
245.41,247.8,244,245,1424476800,2982.21200485
236.5,247.42,232.48,245.84,1424563200,7751.74971592
239.65,241,232.05,236.46,1424649600,6327.72647507
239.55,240.97,236.07,239.63,1424736000,5144.11355689
237.97,240.98,236,239.53,1424822400,3810.53504108
236.84,238.55,234.01,237.99,1424908800,5492.00801445
252.78,256.15,236.16,236.83,1424995200,22012.00337072
253.47,254.56,245.2,252.29,1425081600,5626.62832387
258.34,260.25,245,253.45,1425168000,9678.17855999
274.93,277,255.61,257.95,1425254400,18015.25979410
281,284.95,265.89,275.95,1425340800,20977.32087667
270.78,283.88,264.94,281.03,1425427200,14313.16689305
273.09,280.5,262.2,270.72,1425513600,11428.33845657
272.68,276.46,269,273.46,1425600000,6853.27991548
276.71,279.48,270,272.61,1425686400,5716.65477613
275,277.57,271.12,276.71,1425772800,4430.69079482
287.12,289,274.17,275,1425859200,11996.31878526
290,296.8,283.96,287.12,1425945600,13129.06090198
296.54,296.79,285.83,290,1426032000,6737.50300267
295.31,297.95,289,296.29,1426118400,7880.67396576
283.25,295.66,282.99,295.66,1426204800,9610.54940209
282.01,287.69,280.46,283.25,1426291200,5375.79972728
286.75,287.75,281.42,282.36,1426377600,2430.04567943
289.27,294.26,285.78,286.79,1426464000,6499.91827306
282.8,292.99,281.9,289.27,1426550400,6447.41955337
256.45,284,249.02,282.8,1426636800,21654.68207136
261.81,265.95,249,256.59,1426723200,15017.74171871
261.96,265.27,257,261.97,1426809600,5678.38004156
260,262.49,256.25,261.92,1426896000,4623.89487205
267.74,272,259.24,260,1426982400,5976.83852547
265.94,270.07,259.5,268.28,1427068800,8658.47290411
245,266.52,241.84,265.98,1427155200,19085.78920377
246.94,250,236.4,245.29,1427241600,12881.63276700
249.23,253.75,244.91,246.99,1427328000,8385.93723302
247.94,250.52,245.12,249.23,1427414400,6089.84638076
252.87,253.83,247.25,247.93,1427500800,5685.63955930
242,252.96,239.96,252.91,1427587200,6690.22838851
247.95,248.86,236.52,242.41,1427673600,7951.74713786
244.24,248.59,238.55,247.95,1427760000,8114.08955665
246.69,246.83,239.32,243.93,1427846400,6226.01646439
253.28,256.96,244.52,246.68,1427932800,9806.82220308
254.19,256.67,251.23,253.22,1428019200,5048.57737559
253.7,255.85,250.76,254.19,1428105600,2769.28165782
260.54,261,251.65,253.6,1428192000,5759.36016001
255.58,262.98,254,260.57,1428278400,5960.67763299
253.72,256.62,251.5,255.54,1428364800,6010.26758151
244.58,254.96,243.06,253.71,1428451200,11663.65615515
243.43,246.3,238.47,244.84,1428537600,7943.71054055
235.99,243.94,231,243.75,1428624000,11549.63065654
236.15,239.42,233,235.99,1428710400,4108.50400057
236.5,237.5,233.42,236.09,1428796800,3173.32765095
223.15,236.9,219.64,236.42,1428883200,13924.22670560
215.8,224.79,210,222.97,1428969600,18582.18957531
222.88,222.88,214.05,215.78,1429056000,9949.32442139
227.5,229.67,222.44,222.83,1429142400,10834.87328684
222.6,228.29,220,227.36,1429228800,7928.39539992
223.4,224.72,220.32,222.6,1429315200,4620.31557899
222.54,227.35,221.91,223.35,1429401600,5901.49567575
224.3,226.51,221.43,222.54,1429488000,5966.86123930
235.74,236,223.91,224.3,1429574400,9923.67825035
233.45,238.64,229.1,235.71,1429660800,10710.50024020
235.98,236.22,232.01,233.25,1429747200,8352.85732174
230.24,236,228,235.61,1429833600,8543.66710734
226.12,232.29,225.7,231.04,1429920000,5286.09859352
219.52,227.26,214.98,226.12,1430006400,11238.35628810
227.23,229.93,217.52,219.52,1430092800,13816.49148053
225.16,227.56,221.45,227.17,1430179200,9345.78320741
225.48,226.99,221.81,225.18,1430265600,8668.36064954
236.2,240,224.6,225.5,1430352000,12490.20235984
231,239.23,230.51,236.47,1430438400,6687.12335919
233.83,234.9,229.87,231.05,1430524800,4350.05906771
239,242.25,232.31,233.83,1430611200,4407.81416718
238.34,242.2,236.07,239.73,1430697600,7504.68875392
235.12,238.78,229.66,238.22,1430784000,8621.54731857
228.49,235.94,227.01,235.18,1430870400,8623.82721204
236.87,240,227.35,228.34,1430956800,11062.64912012
243.2,246.57,235.29,236.92,1431043200,9486.75496765
241.96,247.01,238.62,243.22,1431129600,5499.60615915
239.13,244.99,238.02,241.83,1431216000,3520.24220877
241.3,244.51,237.99,239.13,1431302400,9690.63948632
241.03,242,237.54,241.3,1431388800,8418.71568249
235.97,244.14,235.06,241.03,1431475200,9332.46630536
237.13,239.7,232.22,235.97,1431561600,7530.50080830
237.37,239.28,235.12,237.12,1431648000,4536.92896144
235.66,237.4,234,237.39,1431734400,3116.78947332
235.97,237,234.15,235.43,1431820800,2645.16140795
232.87,236.94,231.44,235.69,1431907200,7443.21982028
231.4,234.24,230.86,233.03,1431993600,5568.27679815
234.43,234.86,231,231.4,1432080000,7823.35662916
235,236.52,233.75,234.4,1432166400,4609.28122677
238.99,240.9,232.92,235,1432252800,10451.79948446
237.76,240.67,237.4,238.8,1432339200,3216.27981892
239.22,241.64,237.66,237.87,1432425600,2921.54797112
235.59,240.1,233.1,239.69,1432512000,5625.08705698
235.71,237.96,234,235.72,1432598400,8590.07576695
235.17,237.35,234,235.71,1432684800,8572.87348853
236.46,236.8,234.87,235.32,1432771200,5005.98078357
236.03,236.52,234,236.46,1432857600,6165.89141257
232.11,236.03,231,236.03,1432944000,4245.94446818
228.91,232.51,228,232.11,1433030400,4372.20830970
223.51,231.2,220.65,228.91,1433116800,12184.96254380
225.18,226.38,221.34,223.5,1433203200,7744.87861592
224.27,226.99,222.57,225.17,1433289600,5815.57316073
222.99,225.98,222,224.8,1433376000,4822.40910993
224.4,225.9,219.03,222.99,1433462400,8396.71286165
224.99,225.26,223.07,224.4,1433548800,2772.33116280
222.7,225.48,221.86,224.95,1433635200,3324.38263427
228.17,229.4,222.31,222.65,1433721600,8986.86692341
228.7,230.79,226.67,228.05,1433808000,9129.70788714
227.8,229.75,226.83,228.7,1433894400,6284.74068336
229.03,229.57,227.25,227.88,1433980800,4727.31485975
229.4,230.7,228.29,229.14,1434067200,5887.14828702
231.64,232.04,228.06,229.3,1434153600,4009.80463805
232.09,234,230.94,231.64,1434240000,3586.28113849
235.92,237.09,231.55,232.08,1434326400,10505.58465516
250.09,252.05,234.35,236,1434412800,17954.59381244
247.76,257.39,243.2,250.02,1434499200,16951.14131427
248.4,251.58,240,247.76,1434585600,11145.12980575
243.7,249.93,242.14,248.45,1434672000,6783.07499263
244.76,245.56,239.93,243.75,1434758400,4434.68706015
243.64,245,241.06,244.65,1434844800,1946.29303002
246,247.99,242.64,243.6,1434931200,5149.76385851
243.74,247.25,242.14,245.99,1435017600,4953.90339619
240.19,243.99,238.2,243.85,1435104000,6723.31332443
241.98,242.9,239.18,240.19,1435190400,5002.93130218
242.98,243.44,240,242.08,1435276800,5271.85106551
251.21,252,242.36,242.98,1435363200,7101.10270435
248.62,251.28,247.04,251.28,1435449600,6104.31220293
256.04,256.94,248.3,248.63,1435536000,15393.10432700
262.5,268,255,256.04,1435622400,19902.44384422
257.62,265.25,253.81,262.58,1435708800,13395.15343894
254.54,260.77,253.19,257.62,1435795200,9826.99478118
255.92,256.44,252.4,254.49,1435881600,9153.85256545
260.2,261.28,254.05,256.06,1435968000,7909.85672863
271.5,274.74,258.75,260.16,1436054400,21362.61364984
268.51,278.54,267.13,271.39,1436140800,20027.86146803
265.51,271.69,264.01,268.53,1436227200,13755.62997586
270.63,273.24,263.01,265.67,1436313600,16042.26828995
268.92,271.98,265.92,270.41,1436400000,13906.64445122
285.23,294.71,268.63,268.98,1436486400,29151.31335280
291.64,298.05,283.88,284.63,1436572800,11693.22435391
310.55,317.99,291.65,291.65,1436659200,22497.46770684
292.68,310.73,281,310.55,1436745600,29775.97907189
287.55,297.13,286.02,292.54,1436832000,10361.07958336
285.67,293.7,284.29,287.49,1436918400,9798.37507573
277.89,292.4,274.92,285.67,1437004800,21103.34158645
279.43,280.73,272.31,277.74,1437091200,11477.05542457
276.79,283,276.73,279.15,1437177600,9362.07781804
275.47,278.1,275.01,276.74,1437264000,5289.04082007
278.96,279.35,274.62,275.08,1437350400,8818.52863456
276.76,281.07,276.28,278.95,1437436800,9000.55491406
277.68,277.97,275,276.49,1437523200,8318.46305673
276.61,278.55,275.79,277.5,1437609600,6439.61293326
289.01,290.53,275.9,276.61,1437696000,15854.09655813
288.78,292,286.5,289,1437782400,7545.88543693
293.19,294,287.41,288.97,1437868800,5298.46650719
294.29,297.44,286.43,292.85,1437955200,14650.73287048
294.01,297,292.19,294.03,1438041600,8799.04307675
289.85,294.57,287.27,294.01,1438128000,10236.16252198
288.01,290.08,284.53,289.85,1438214400,8108.62119163
284.33,289,281.8,288.29,1438300800,7902.76753725
280.19,285.16,276.66,284.69,1438387200,7104.06661942
282.32,282.9,276.57,280.19,1438473600,4530.17731374
280.43,285.8,279.52,282.53,1438560000,6310.60736550
285,285.88,280.43,280.43,1438646400,6206.11834372
281.13,285.86,280.63,284.91,1438732800,6549.54626379
277.48,281.65,276.6,281.13,1438819200,7123.81252340
279.63,280.43,274.19,277.48,1438905600,8664.80904921
262.19,279.97,260.41,279.94,1438992000,10269.86845712
265.05,268.95,261.01,262.19,1439078400,8870.57957844
264.33,266.79,261.6,265.05,1439164800,9697.41976405
271.15,271.5,264.07,264.11,1439251200,8394.11574990
267.73,271.16,265.71,271.15,1439337600,9520.31458102
264.48,267.88,262.32,267.53,1439424000,10710.97419941
265.4,266.99,262,264.74,1439510400,8012.60305340
261.46,266.5,260.45,265.57,1439596800,5485.63052139
256.11,262.2,254.01,261.46,1439683200,9633.27576804
256.47,259.12,254.63,256.11,1439769600,8655.18980482
224.8,256.99,221.11,256.66,1439856000,16141.82038254
226.92,237.66,222.01,224,1439942400,24295.07255509
235.54,236.66,226.4,226.4,1440028800,15812.33474420
233.49,236.66,231.77,235.15,1440115200,10296.31750333
231,235.2,223.01,233.5,1440201600,15856.24555021
228.89,234.03,225.85,231,1440288000,12842.46669119
209.72,228.99,207.73,228.35,1440374400,37523.08338374
222.38,228.04,198.12,209.76,1440460800,42308.00562946
225.8,231.09,219.77,222.38,1440547200,24007.59520406
225.09,228.89,223.17,225.8,1440633600,14366.26383499
231.65,235.93,220.29,225.09,1440720000,22900.18694453
230.54,233.9,226.67,231.76,1440806400,15490.55919136
229,232.75,225.04,230.41,1440892800,15486.35994462
229.86,232.49,224.39,229.04,1440979200,15803.51885514
227.96,231.67,226.17,230.25,1441065600,23925.18684640
229.18,230.77,226,227.97,1441152000,21470.76882887
227.28,229.96,226.5,228.95,1441238400,19739.62910007
230.52,231.4,226.33,227.24,1441324800,20870.01619420
235.6,237.22,229.23,230.72,1441411200,20103.04009089
240.28,244.2,235.02,235.39,1441497600,25758.89182891
240.19,242.91,238.44,240.28,1441584000,23152.03156204
244.21,246.24,239.98,240.07,1441670400,24023.87906083
238.35,244.22,237.01,244.04,1441756800,23251.86554434
238.66,241.65,234.78,238.35,1441843200,20694.91915142
240,240.94,237.5,238.57,1441929600,13805.17684681
234.79,240,233.02,239.92,1442016000,17449.11859951
229.66,236.09,228,234.79,1442102400,19655.12043997
229.71,232.92,223.99,229.66,1442188800,16674.85661508
230.03,231.21,226.5,229.84,1442275200,17298.61216806
228.34,230.5,223,229.99,1442361600,18169.46229084
232.17,235,227,228.34,1442448000,14645.73629444
233.12,234.4,230.83,232.2,1442534400,19458.90494591
230,233.76,229.89,233.24,1442620800,11230.75792442
230.16,231.7,229,230,1442707200,13401.14495283
226.15,230.15,225,230.1,1442793600,14081.30710162
230.42,231.96,223.12,226.15,1442880000,19332.87961688
229.42,231.5,228,230.08,1442966400,13586.08736522
233.86,235.52,228.89,229.42,1443052800,24202.73635768
235.22,237.25,232.56,233.88,1443139200,22555.44540032
233.81,235.67,233,235.14,1443225600,15109.42410853
232.41,234.61,231.16,233.81,1443312000,17506.44940939
239.14,239.68,231.69,232.4,1443398400,17566.82643528
236.94,240.56,235.09,239.14,1443484800,19877.45487942
236.2,238.27,234.67,236.78,1443571200,20934.84649353
237.15,239.44,235.01,235.87,1443657600,20341.00819203
237.77,239.06,235,238,1443744000,16908.03467280
238.95,239.86,236.3,237.77,1443830400,17825.61763796
238.6,239.98,237.62,239.06,1443916800,15015.06671892
240.84,240.85,236.1,238.6,1444003200,20316.50364912
246.57,248.19,239.52,240.85,1444089600,26684.24752551
243.2,247.65,242.3,246.79,1444176000,23768.19691198
242.9,244.76,242.06,243.47,1444262400,13983.75205653
244.48,244.95,242.16,243.29,1444348800,14099.91553839
245.71,246.43,243,244.49,1444435200,17313.14235341
248.05,248.5,244.53,245.71,1444521600,19140.35541080
245.81,248.47,245.01,248.05,1444608000,10671.70376409
249.73,250.89,242.82,245.81,1444694400,25901.60284773
252.47,255.93,248.06,249.97,1444780800,26942.87099630
254.49,256.5,250.3,252.47,1444867200,22037.62801049
263.09,267,253.69,254.49,1444953600,34816.74109381
270.07,273,260.8,263.09,1445040000,25328.14897726
261.05,271.17,260,270.04,1445126400,10003.12667189
263.66,266.01,259.82,260.99,1445212800,16704.69881339
270.64,272.95,262.67,264.28,1445299200,28967.44125269
267.89,272.69,264,270.3,1445385600,20396.77801306
275.21,280.04,267.39,267.9,1445472000,30166.42544252
278.6,280.19,273.46,275.21,1445558400,21572.26847047
282.84,284,278.22,278.6,1445644800,20586.33501752
283.96,296,282.2,283.03,1445731200,30003.58655651
286.9,286.99,279.25,283.96,1445817600,21266.47299543
295.54,300,286.15,286.9,1445904000,34002.14865181
305.67,308.48,294.4,295.8,1445990400,31263.17100679
314.82,319.6,301.7,305.67,1446076800,32258.30742612
328.65,334.05,313.5,314.95,1446163200,39364.02820732
310.18,334.67,302.99,328.28,1446249600,28765.17836259
325.78,329.85,303.01,310.9,1446336000,14281.54590222
361.26,369.02,320,325.78,1446422400,45146.50238984
404.06,420.77,360.4,361.73,1446508800,77212.78172074
408,502,368.11,404.55,1446595200,105959.25914077
385.5,448.79,364.37,407.99,1446681600,60174.71348846
374.47,396.67,353.26,387.77,1446768000,46952.53785182
383.53,392.82,371.07,374.41,1446854400,26348.59517250
372.65,390.47,366.18,383.62,1446940800,27445.01908688
377.9,386.79,360.54,372.86,1447027200,25934.97280336
336.8,381.44,323.63,378.02,1447113600,48890.59709485
309.91,341.41,294,335.02,1447200000,51510.30806168
337.17,344.78,308.42,309.95,1447286400,37744.44698848
336.99,342,325,337,1447372800,24663.47295722
333,356.1,325.45,336.98,1447459200,25628.37827293
319.28,334.99,314.6,332.95,1447545600,27643.56081053
330.83,332.25,315,319.29,1447632000,22243.82252044
336.08,350.44,329,330.82,1447718400,27718.67585229
335.65,337.89,330.28,336,1447804800,27252.09998985
326.02,336.48,324.92,335.68,1447891200,26919.51670768
322.04,327.73,310,326.51,1447977600,21303.64116376
326.5,328.94,318.52,322.04,1448064000,5129.35325162
324.2,326.6,320.13,326.5,1448150400,4062.21223126
323.48,326.09,320.39,324.2,1448236800,5101.55728889
319.7,323.5,317,323.48,1448323200,8649.01893298
328.9,330.84,316,319.7,1448409600,12253.75997580
353.21,369.7,328.53,328.9,1448496000,35986.16248608
357.14,364.8,347.84,353.9,1448582400,13276.83006850
356.95,359.44,350.41,357.42,1448668800,6275.36735525
371.48,373.15,354.45,356.78,1448755200,7817.18354971
376.71,383,367.11,371.2,1448841600,18097.95321032
363.06,379,354.56,376.7,1448928000,15410.28235169
358.89,362.84,348.64,362.7,1449014400,12343.40776780
361.42,370.53,356.21,359.11,1449100800,12190.88393550
363.62,364.3,355.92,361.48,1449187200,9989.28021734
388,389.89,363,363.62,1449273600,16784.12666746
388.24,399.85,383,388,1449360000,14679.43603185
395.57,399.91,381.01,388.54,1449446400,14949.58607447
417.89,418.87,388.33,395.57,1449532800,11455.14109168
416.98,424.95,400,416.67,1449619200,21039.90850734
415.57,419.79,408.91,416.69,1449705600,8463.88473949
453.04,454.48,415.13,415.57,1449792000,29020.19839361
436.19,467.8,403,453.12,1449878400,29770.28379771
433.07,442.97,422.03,436.08,1449964800,11725.66723962
443.36,448.12,428.42,433.13,1450051200,13386.74415731
464.53,464.99,442.94,443.3,1450137600,18096.38828320
455.87,465,436.89,464.53,1450224000,23377.12257344
456.17,458.84,448.75,455.61,1450310400,6598.64094860
462.46,466.64,453.5,455.37,1450396800,12914.73680338
461.8,465.9,452.03,463.7,1450483200,6839.17868702
442.54,462,433.83,461.89,1450569600,16626.48835530
438.07,450,425.52,442.47,1450656000,18930.86318614
435.48,443.58,433.06,438.14,1450742400,8146.01738798
442.56,445.52,434.43,435.65,1450828800,7100.22828740
455,459.54,443.01,443.01,1450915200,10138.31555001
455.51,458.33,448,455.78,1451001600,2877.16735131
417.39,457.45,407.25,455.5,1451088000,26672.12173065
421.76,425.42,410.5,417.11,1451174400,6968.57365917
421.46,429.86,417.01,421.78,1451260800,7560.56299201
431.82,433.33,418.55,420.81,1451347200,10419.58536596
425.84,434.97,420.75,431.7,1451433600,7717.51026264
430.89,433.89,419.99,426.09,1451520000,6634.86316708
433.82,436,427.2,430.89,1451606400,3788.11117403
433.55,435.99,430.42,434.87,1451692800,2972.06344935
431.04,434.09,424.06,433.2,1451779200,4571.09703841
434.17,435.86,428.44,431.54,1451865600,5717.59545799
432.43,435.39,429.5,433.31,1451952000,3881.72086195
429.56,432.67,426.54,432.45,1452038400,5507.61422624
457,459.16,429.25,429.99,1452124800,16833.41915668
452.7,465,444.51,456.87,1452211200,10258.99458520
448.84,454,446.68,452.02,1452297600,4396.04500090
448.79,449.89,440.8,448.84,1452384000,4078.61065365
448,451.13,438,448.2,1452470400,7986.45843125
434.85,448,434.35,448,1452556800,6930.89654863
432.64,438.35,424.5,434.78,1452643200,10067.02104551
429.55,434,427,432.64,1452729600,4420.91215989
360,429.8,360,429.55,1452816000,37326.70141453
386.91,392.07,352,360.62,1452902400,25019.25199317
380.16,391.14,376,387.8,1452988800,8416.94363509
385.49,388.5,373.63,379.94,1453075200,7015.52993583
376.76,386.92,375.59,385.47,1453161600,7223.00324232
416.32,422.98,372.53,376.9,1453248000,25172.91741948
409.59,421.25,404.59,418.9,1453334400,9414.55707194
382.55,410.07,374.45,409.42,1453420800,14744.75776299
386.4,395,381.05,382.85,1453507200,7664.89092787
402.16,405.97,385.36,386.37,1453593600,5448.84521320
390.9,402.31,385.5,402.16,1453680000,8040.83085608
391.77,397.7,386.2,390.1,1453766400,6589.15355022
394.95,397,390.31,391.77,1453852800,4262.62933663
379.75,395.56,376,394.62,1453939200,11414.04549852
378.22,383.99,363.73,379.55,1454025600,13544.14541999
375.64,380.42,372.95,378.12,1454112000,2587.10717327
368.49,379.3,364.7,376.38,1454198400,4166.66582034
371.81,378.2,366.53,368.49,1454284800,7255.13421769
373.05,375,369.73,371.79,1454371200,5719.11332356
368.38,374,365,373.05,1454457600,7107.78660836
387.82,391.88,367.95,368.4,1454544000,13446.47968297
385,389.5,382.99,388,1454630400,7372.61395629
375.39,384.98,371.35,384.97,1454716800,5735.69706556
375,380,373.04,375.39,1454803200,2885.48241846
370.91,378.99,369.99,375,1454889600,6943.10816682
373.2,377,369.12,370.95,1454976000,5779.68010080
379.66,383.85,372.12,373.69,1455062400,10006.63329253
377.98,380.5,373.54,379.34,1455148800,7471.96039009
383.27,383.48,377.07,377.98,1455235200,5996.09236146
390.99,390.99,382,383,1455321600,7324.96634134
405,406.71,390.59,390.99,1455408000,9758.39271132
399.28,409.71,393.4,405.5,1455494400,7906.69773619
407.51,407.8,396,399.5,1455580800,8354.83032093
415.54,421.11,404,407.51,1455667200,11842.77782874
421.18,424.9,413.4,415.59,1455753600,8588.92668864
419.54,422,414,421.15,1455840000,5015.53810237
434.63,443.96,419.5,419.98,1455926400,11633.27274251
438.5,447.99,426,434.63,1456012800,10300.35260420
438.27,439.5,431.15,438.33,1456099200,5840.31605460
419.1,440,414,438.26,1456185600,10509.60507822
423.78,424.28,409.07,419.1,1456272000,7258.35730294
423.51,426.75,415.79,423.79,1456358400,5597.96719924
432,432,418.01,423.38,1456444800,4635.12022740
431.07,435,428.22,432,1456531200,4159.35798035
431.68,435,422.29,431.07,1456617600,3501.18941279
435.23,440.99,428.12,430.26,1456704000,8463.34883153
432.5,437.5,427.01,436.75,1456790400,6941.51621427
423.45,434.5,421.31,433.33,1456876800,5788.38363163
420.29,424.47,415.85,422.4,1456963200,7483.64675550
408.01,423.9,406.02,420.29,1457049600,7789.00370914
399.83,408.98,382,408.18,1457136000,16436.40386167
406.23,412.31,393.11,399.77,1457222400,5692.00930852
414.01,414.96,403.03,406.15,1457308800,5937.73379583
411.75,414.99,408.46,413.96,1457395200,5576.25820360
413,413.51,408.75,412.14,1457481600,4876.78893016
416,416.9,409.31,412.99,1457568000,5255.29945300
419.13,421.91,415.11,416,1457654400,5950.80704895
410.9,420.93,406.59,419.14,1457740800,4640.49424972
413.04,417,409.67,409.95,1457827200,3286.86910903
414.99,415.22,410.5,412.99,1457913600,4470.78743496
415.85,417.43,412.15,414.83,1458000000,4569.87994639
416.57,416.82,413.15,415.84,1458086400,4100.47706379
418.49,419,415.66,416.52,1458172800,3704.16067257
407.91,418.49,403.34,418.47,1458259200,6391.24659493
409.04,409.95,404.1,407.5,1458345600,2870.24736036
411.28,412,406.6,408.36,1458432000,2579.00212760
411.67,411.96,406.5,410.62,1458518400,3546.27891060
416.64,416.99,410.35,411.15,1458604800,3950.15519464
417.62,419,413.44,416.39,1458691200,4946.39651107
415.17,418.15,412.85,417.62,1458777600,2776.60883207
415.7,416.92,412,415.17,1458864000,2588.78272326
416.96,416.99,414,415.6,1458950400,1253.00637560
424.77,427.99,415.77,416.96,1459036800,5038.87753320
422.87,424.77,420.32,424.62,1459123200,3283.79146452
415.95,424.37,407.22,422.87,1459209600,5955.00099026
413.74,415.93,408.59,415.43,1459296000,4824.85455188
414.66,416.99,411.4,413.68,1459382400,3774.42082775
416.31,416.99,413.42,414.66,1459468800,3736.77266241
419,420,416.01,416.31,1459555200,2072.95050098
419.11,419.48,416.1,419.35,1459641600,1337.67303294
418.75,419.85,416,418.51,1459728000,3457.56274345
422.71,423,416.61,418.81,1459814400,3956.55659754
421.03,422.9,420,422.71,1459900800,2396.34837090
420,421.99,418.09,420.62,1459987200,3216.81131955
417.75,423.99,416.26,419.99,1460073600,4584.13099271
418.24,418.71,412,417.75,1460160000,3599.39669345
420.04,421.79,417.2,418.59,1460246400,1779.82860787
422.69,422.8,418,420.4,1460332800,3487.83250980
425.54,426.67,421,422.79,1460419200,6082.73402325
423.93,426,422.27,425.32,1460505600,3917.08383409
424.86,425.35,420.57,423.6,1460592000,3863.79952226
429.45,430,423.07,424.4,1460678400,4406.24086239
430.69,432.87,427.12,429.29,1460764800,1848.30276214
427.42,430.91,424.24,430.18,1460851200,1502.82305955
428.14,430.01,425.8,427.15,1460937600,3180.43077191
435.63,436.82,426.24,428.14,1461024000,3798.23746594
442.13,444,433.11,435.7,1461110400,7602.64664993
451,452.11,440,441.99,1461196800,5421.15632535
447.7,451.36,442.96,451,1461283200,5494.44115676
451.92,452.19,444.46,447.16,1461369600,2250.03521080
460.02,470.02,447.06,451.92,1461456000,7103.31254852
462.33,469.47,455.13,460.03,1461542400,5607.18864396
467.42,469.87,462.13,462.29,1461628800,4629.18548678
445.38,469.03,443.2,467.39,1461715200,7084.23987101
449.14,451,435,445.39,1461801600,8736.25774023
456.53,456.53,445.62,449.94,1461888000,2982.54077936
448.37,456.9,446.5,456.53,1461974400,2419.58249945
453,453.78,446.84,448.43,1462060800,1190.69815095
444.06,453.8,438.59,452.99,1462147200,6362.93159046
450.61,452,440.78,444.06,1462233600,5576.91459995
446.63,451.68,444.15,451.18,1462320000,3327.60727439
448.5,450,445.11,447.36,1462406400,2569.59320080
458.48,463.97,447.03,448.5,1462492800,5540.13889435
458.07,461,455.95,458.98,1462579200,2004.63685564
458.21,459.69,455.95,458.97,1462665600,1353.23221968
460.82,464.79,455.62,457.75,1462752000,3536.50388948
451.62,463,447.38,461.49,1462838400,5746.15794317
452.91,457.99,450.32,450.88,1462924800,3352.58050446
455.2,455.25,448.88,452.95,1463011200,3453.49239803
455.91,456.82,452.04,455.2,1463097600,2822.65051924
455.57,457.25,453.51,456.42,1463184000,1377.71832273
457.56,458.08,454.72,456.3,1463270400,1612.71056651
454,458,451.11,457.56,1463356800,3248.19201842
453.08,456.09,452,454,1463443200,3430.47946611
452.92,455.68,452,452.96,1463529600,2608.23175369
436.3,453.85,435.03,452.47,1463616000,5961.11508580
442.72,444.41,435.06,436.3,1463702400,3448.22731015
443.31,443.98,435.28,442.84,1463788800,1916.43483232
438.8,443.47,435,442.72,1463875200,2350.68206329
442.99,442.99,436.4,438.72,1463961600,2625.60063214
443.97,446.37,441,442.63,1464048000,3072.77859999
